artifact,method,k,l,r,l_over_k,partitions,sampling,run,seed,r_effective,cost_seed,cost_final,n_lloyd_iters,time_seed,time_fit,failed
fig51,kmeans||,129,516,5,4,64,exact,6,48,5,202397.24799294095,199284.15934593772,69,9.38785171508789,187.41520595550537,False
fig51,kmeans||,129,516,5,4,64,exact,7,49,5,205613.3162052591,201929.76546346367,60,8.112182140350342,143.50558829307556,False
fig51,kmeans||,129,516,5,4,64,exact,8,50,5,200306.9441439985,197833.2496688337,32,8.236332416534424,45.51058101654053,False
fig51,kmeans||,129,516,5,4,64,exact,9,51,5,199461.6505630555,196107.3477105745,39,8.724714040756226,63.463112354278564,False
fig51,kmeans||,129,516,5,4,64,exact,10,52,5,201862.5939438432,199818.92492467596,20,7.93869161605835,19.30178451538086,False
fig51,kmeans||,129,516,6,4,64,exact,0,42,6,200199.41349170316,198440.2258241554,66,10.237878799438477,172.68904733657837,False
fig51,kmeans||,129,516,6,4,64,exact,1,43,6,200264.6393792664,197508.9995869742,44,10.158045530319214,80.83360409736633,False
fig51,kmeans||,129,516,6,4,64,exact,2,44,6,201764.18527713098,198669.9208932868,19,10.356201887130737,19.200392246246338,False
fig51,kmeans||,129,516,6,4,64,exact,3,45,6,205159.52862532754,200180.69559874237,33,10.574973583221436,48.123459577560425,False
fig51,kmeans||,129,516,6,4,64,exact,4,46,6,202502.59838788013,198955.45576665737,42,12.080318927764893,72.37023901939392,False
fig51,kmeans||,129,516,6,4,64,exact,5,47,6,206153.78817370406,200424.6966094236,67,10.475682020187378,179.18073296546936,False
fig51,kmeans||,129,516,6,4,64,exact,6,48,6,202841.9506934554,201495.83674061162,22,10.827431917190552,22.380028009414673,False
fig51,kmeans||,129,516,6,4,64,exact,7,49,6,207047.64618645757,202864.1661578797,81,10.707206010818481,267.22500705718994,False
fig51,kmeans||,129,516,6,4,64,exact,8,50,6,205019.54315829228,201628.13361422575,51,11.020381689071655,109.54351615905762,False
fig51,kmeans||,129,516,6,4,64,exact,9,51,6,207512.45943349457,203156.41463995053,71,10.601134538650513,205.44308996200562,False
fig51,kmeans||,129,516,6,4,64,exact,10,52,6,195982.32599862048,194306.54263587474,23,10.677631855010986,25.1243793964386,False
fig51,kmeans||,129,516,7,4,64,exact,0,42,7,205805.2453904149,204236.16646396648,63,13.262855291366577,159.28165459632874,False
fig51,kmeans||,129,516,7,4,64,exact,1,43,7,205552.33593634723,204340.39595465828,38,13.953617811203003,61.006333112716675,False
fig51,kmeans||,129,516,7,4,64,exact,2,44,7,201785.84767352726,200442.14341119654,28,12.917118549346924,33.545806646347046,False
fig51,kmeans||,129,516,7,4,64,exact,3,45,7,201752.44682090275,200059.04296069167,19,12.511437892913818,15.553139925003052,False
fig51,kmeans||,129,516,7,4,64,exact,4,46,7,201620.21418574778,200392.9572364837,52,14.186509370803833,108.24404525756836,False
fig51,kmeans||,129,516,7,4,64,exact,5,47,7,204530.72267438972,202122.3886358861,47,12.931966781616211,87.261305809021,False
fig51,kmeans||,129,516,7,4,64,exact,6,48,7,203959.98993386814,201318.3907450082,45,14.17663311958313,78.34517288208008,False
fig51,kmeans||,129,516,7,4,64,exact,7,49,7,201551.49307367834,200578.7541084045,31,12.182311058044434,38.72610139846802,False
fig51,kmeans||,129,516,7,4,64,exact,8,50,7,203870.73328007243,202163.92149383514,37,12.765655517578125,53.60769510269165,False
fig51,kmeans||,129,516,7,4,64,exact,9,51,7,202240.97758121794,200769.9751854005,29,12.051177501678467,33.19973111152649,False
fig51,kmeans||,129,516,7,4,64,exact,10,52,7,205218.64285601713,203922.20067666363,17,13.130732536315918,14.19955062866211,False
fig51,kmeans||,129,516,8,4,64,exact,0,42,8,207991.21480616822,205497.36125841964,100,16.86679220199585,386.7700893878937,False
fig51,kmeans||,129,516,8,4,64,exact,1,43,8,204903.1600240965,202813.30684181338,41,15.438709497451782,68.39511942863464,False
fig51,kmeans||,129,516,8,4,64,exact,2,44,8,204350.7440897301,203444.8587775434,42,15.462769508361816,73.0423858165741,False
fig51,kmeans||,129,516,8,4,64,exact,3,45,8,203196.87739949423,200059.13372573478,44,15.396252870559692,77.36673736572266,False
fig51,kmeans||,129,516,8,4,64,exact,4,46,8,203301.80878457648,201092.21917811345,22,17.32152271270752,22.38406014442444,False
fig51,kmeans||,129,516,8,4,64,exact,5,47,8,199032.67985155463,198098.84747840153,55,16.881258487701416,118.97093772888184,False
fig51,kmeans||,129,516,8,4,64,exact,6,48,8,200953.36795212456,200255.8540308709,18,15.169449806213379,15.580899477005005,False
fig51,kmeans||,129,516,8,4,64,exact,7,49,8,201363.45329093348,200402.7993263872,29,15.57233738899231,34.92305541038513,False
fig51,kmeans||,129,516,8,4,64,exact,8,50,8,206293.89356732758,201496.80672171985,71,15.951732635498047,194.21218252182007,False
fig51,kmeans||,129,516,8,4,64,exact,9,51,8,201368.0913670828,200152.16986956066,45,14.797801971435547,77.55096745491028,False
fig51,kmeans||,129,516,8,4,64,exact,10,52,8,205414.25910023524,204071.16798713978,26,16.244332790374756,28.18973970413208,False
fig51,kmeans||,129,516,9,4,64,exact,0,42,9,203119.90849551102,202565.68948332974,24,19.145219802856445,26.436156034469604,False
fig51,kmeans||,129,516,9,4,64,exact,1,43,9,200510.65933010733,199976.9011820687,19,18.34587550163269,17.404154062271118,False
fig51,kmeans||,129,516,9,4,64,exact,2,44,9,203525.0651411141,203005.90656621795,33,20.23634696006775,46.60654330253601,False
fig51,kmeans||,129,516,9,4,64,exact,3,45,9,203218.63695308907,201441.01856331603,66,20.39816117286682,171.9905457496643,False
fig51,kmeans||,129,516,9,4,64,exact,4,46,9,207760.5854094504,206248.73258827726,26,18.123332738876343,30.24172019958496,False
fig51,kmeans||,129,516,9,4,64,exact,5,47,9,205661.20035561774,204511.53892209512,48,19.624881505966187,93.37026953697205,False
fig51,kmeans||,129,516,9,4,64,exact,6,48,9,203776.0107538032,202832.39290247654,31,21.163403034210205,40.967671632766724,False
fig51,kmeans||,129,516,9,4,64,exact,7,49,9,201907.64935453323,200225.2650676401,57,19.74961233139038,127.91534781455994,False
fig51,kmeans||,129,516,9,4,64,exact,8,50,9,201883.36323473355,201182.77796609985,65,19.876701593399048,166.71937036514282,False
fig51,kmeans||,129,516,9,4,64,exact,9,51,9,202827.6421659074,200935.05926701226,27,19.53432059288025,31.26871657371521,False
fig51,kmeans||,129,516,9,4,64,exact,10,52,9,198016.35723080998,197097.77413537522,26,19.24313759803772,29.761418104171753,False
fig51,kmeans||,129,516,10,4,64,exact,0,42,10,205751.2975475606,204893.0226100195,29,23.063294649124146,36.818957805633545,False
fig51,kmeans||,129,516,10,4,64,exact,1,43,10,202371.29953584788,200840.85988963488,36,21.861356258392334,52.357120513916016,False
fig51,kmeans||,129,516,10,4,64,exact,2,44,10,201824.44263808444,200799.39927608307,43,22.23160219192505,75.63700127601624,False
fig51,kmeans||,129,516,10,4,64,exact,3,45,10,198807.14110465726,195282.65030869297,55,23.798478364944458,119.77088117599487,False
fig51,kmeans||,129,516,10,4,64,exact,4,46,10,200642.58831752598,199942.5154561203,20,22.07442021369934,18.53655767440796,False
fig51,kmeans||,129,516,10,4,64,exact,5,47,10,199931.62196222696,197968.2811169525,51,22.645689010620117,104.26705431938171,False
fig51,kmeans||,129,516,10,4,64,exact,6,48,10,198254.98086758927,197465.61307341763,71,22.84729313850403,184.2456283569336,False
fig51,kmeans||,129,516,10,4,64,exact,7,49,10,204182.31980407247,203377.2196760161,54,23.33036732673645,110.89960932731628,False
fig51,kmeans||,129,516,10,4,64,exact,8,50,10,209517.19960002435,204188.1869939618,44,21.971099138259888,77.25639271736145,False
fig51,kmeans||,129,516,10,4,64,exact,9,51,10,201183.85188566218,197132.08406411612,41,24.941689252853394,69.2970290184021,False
fig51,kmeans||,129,516,10,4,64,exact,10,52,10,202156.73352564502,201325.5046178133,43,23.436606884002686,77.20148301124573,False
