k,l,r,r_effective,partitions,initial_cost,final_cost,time,lloyd_time,num effective lloyd iters,seed,cost_history,iter_times,workers,l_over_k
500,500,5,5,256,616427.670649539,568999.226052939,63.7439341545105,37.3186686038971,11,51,"[616427.6706495392, 583619.194961597, 578251.692167667, 575725.0760755475, 574111.9280053783, 572939.3507446394, 571797.5753222315, 570977.006095666, 570322.5557023963, 569784.2063524922, 569359.8632169538]","[21.229063749313354, 1.501732349395752, 1.4841153621673584, 1.5122294425964355, 1.8176097869873047, 1.5463199615478516, 1.707185983657837, 1.5484070777893066, 1.8195302486419678, 1.5286352634429932, 1.5399019718170166]",7,1
500,500,5,5,256,626092.397308254,573218.868320833,129.564313173294,66.1355261802673,10,42,"[626092.3973082538, 589713.5289576019, 583089.2943275502, 579892.7572952186, 577745.9655586598, 576477.3737599631, 575475.5155422621, 574680.1579959515, 574010.2361144967, 573513.1536681596]","[42.21892714500427, 2.5553205013275146, 2.4976887702941895, 2.5466136932373047, 2.7242307662963867, 2.702843189239502, 2.599503755569458, 2.7092642784118652, 2.8116133213043213, 2.66082501411438]",3,1
500,500,5,5,256,624662.648476925,568848.684395357,135.929920911789,71.2437825202942,11,43,"[624662.6484769253, 588505.7075824158, 581161.3833623878, 577202.5706839974, 574888.9426487136, 573249.840987596, 571923.694741682, 570995.0300353409, 570289.8683938768, 569704.86682521, 569208.2821609909]","[45.08446455001831, 2.927293539047241, 2.3300929069519043, 2.3310561180114746, 2.4517526626586914, 2.6147522926330566, 2.511410713195801, 2.6392717361450195, 2.9109671115875244, 2.695643663406372, 2.6149027347564697]",3,1
500,500,5,5,256,623013.817868882,568963.10755159,131.773515701294,64.4757981300354,8,44,"[623013.8178688822, 585362.2934769553, 578880.9483600501, 575300.1535054847, 572960.2807377191, 571035.4185917008, 570130.3134820526, 569501.7890861413]","[46.71292996406555, 2.3810791969299316, 2.3442704677581787, 2.5543437004089355, 2.9413156509399414, 2.3852086067199707, 2.3461050987243652, 2.727299690246582]",3,1
500,500,5,5,256,619909.40822457,568364.897732508,125.070827007294,68.20933842659,9,45,"[619909.4082245698, 583698.5111586679, 577136.0483787522, 574286.3874277732, 572241.5003114296, 570838.7836159044, 569921.5470948959, 569337.2612367327, 568807.0247444861]","[47.70974850654602, 2.5408873558044434, 2.5003442764282227, 2.681591272354126, 2.3921332359313965, 2.3339426517486572, 2.3612191677093506, 3.081547260284424, 2.462102174758911]",3,1
500,500,5,5,256,630705.51250317,575997.210757348,130.988935470581,60.4608378410339,9,46,"[630705.5125031703, 594123.9034969496, 586832.2904909347, 583188.5890869126, 580852.0092141925, 579252.4525317186, 577997.3387144797, 577162.3384629755, 576529.4032547461]","[38.82104992866516, 2.8908298015594482, 2.4324443340301514, 2.828644275665283, 2.468656301498413, 2.932095527648926, 2.5933713912963867, 2.774505138397217, 2.5899159908294678]",3,1
500,500,5,5,256,629614.823944073,570384.041610461,158.804983377457,102.75704240799,18,47,"[629614.823944073, 590920.3645058228, 584377.5835060504, 581702.7743744141, 579731.4893253872, 578229.5530591354, 576979.9448443906, 576095.5818152264, 575405.4764631843, 574818.7856686481, 574305.1071440642, 573746.693056731, 573273.9377328035, 572684.1724041329, 572097.4099879524, 571600.9247624022, 571107.4922351681, 570685.2861856123]","[59.63528919219971, 2.808685779571533, 2.7148663997650146, 2.303481340408325, 2.385000228881836, 2.416931390762329, 2.8554375171661377, 2.810361623764038, 2.480903387069702, 2.366236686706543, 2.2724478244781494, 2.4454915523529053, 2.524763345718384, 2.313152313232422, 2.302978754043579, 2.9452147483825684, 2.4592018127441406, 2.5569162368774414]",3,1
500,500,5,5,256,624609.341870965,570610.964377815,126.085372924805,62.5809082984924,9,48,"[624609.3418709646, 586864.1248734266, 580506.2922684777, 577028.5720050981, 574950.3971619633, 573581.9303653957, 572552.4241361794, 571655.1551484959, 571042.891245022]","[39.79919767379761, 2.7387194633483887, 2.588794708251953, 3.5968704223632812, 2.622891426086426, 2.7711920738220215, 2.639481782913208, 3.099729061126709, 2.6104214191436768]",3,1
500,500,5,5,256,621744.933913303,572508.725475721,124.013732671738,53.6935422420502,7,49,"[621744.9339133028, 587033.963336158, 580780.6133152263, 577251.2263344231, 575105.6137582149, 573888.079814173, 573130.475087594]","[37.71718192100525, 2.794083833694458, 2.5604135990142822, 2.904697895050049, 2.481161117553711, 2.64079213142395, 2.522549867630005]",3,1
500,500,5,5,256,613432.484612494,564942.245736684,132.550209522247,69.4862902164459,14,50,"[613432.4846124942, 579499.3770417233, 573649.8678777426, 570812.1196556662, 569122.9854624222, 568148.5385944303, 567426.5584385782, 566881.8926964473, 566481.7234997938, 566126.75332231, 565780.7439429145, 565498.1863526937, 565265.8003122834, 565069.6535314531]","[35.46658205986023, 3.166372060775757, 2.416973352432251, 2.4289538860321045, 2.4125843048095703, 2.633035659790039, 2.7766950130462646, 2.4538145065307617, 2.4265925884246826, 2.5905537605285645, 2.302565336227417, 3.177337169647217, 2.6499149799346924, 2.44777512550354]",3,1
500,500,5,5,256,624514.97121817,572151.341927774,145.933104991913,80.9463200569153,9,51,"[624514.9712181696, 589192.4734108819, 582525.9263530123, 578543.5903709063, 576435.5978948794, 575068.528153233, 573820.9728066568, 573043.9989502146, 572546.0686456531]","[58.59246897697449, 2.621325731277466, 2.555117607116699, 3.6028201580047607, 2.642918586730957, 2.499022960662842, 2.873126983642578, 2.9280006885528564, 2.519824504852295]",3,1
500,500,5,5,128,625675.349440575,574065.04407645,112.669411659241,55.6817679405212,9,42,"[625675.3494405748, 588170.2803177001, 581576.8791891676, 578882.8973255722, 577073.4026981391, 575930.405614819, 575253.2041568868, 574768.8526211241, 574373.8773783387]","[40.93323469161987, 1.782526969909668, 1.8751633167266846, 1.7690470218658447, 1.7938170433044434, 1.8423352241516113, 1.758312702178955, 1.730804681777954, 2.106797218322754]",3,1
500,500,5,5,128,625407.171566585,575206.503288257,126.367009878159,62.9656901359558,9,43,"[625407.1715665848, 591297.636776253, 585162.2787139203, 582071.478193254, 579733.0674551254, 578220.9767040629, 577165.916530845, 576364.6198465155, 575716.6349277468]","[46.57612109184265, 2.186985969543457, 2.0442090034484863, 1.950911045074463, 1.9723083972930908, 2.0137991905212402, 2.0085289478302, 1.9418213367462158, 2.0893466472625732]",3,1
500,500,5,5,128,630732.51729344,574834.705041403,115.518182277679,54.2562773227692,13,44,"[630732.5172934397, 593893.3356411109, 587195.526945205, 583995.1832667592, 582211.6865591938, 580801.3836328427, 579696.4084494141, 578720.1420288137, 577998.9615702603, 577315.8053644395, 576481.4715875163, 575791.3595348976, 575240.2809756951]","[30.65885615348816, 2.083469867706299, 1.875114917755127, 1.794719934463501, 1.8533480167388916, 1.802750825881958, 1.8971569538116455, 1.9417574405670166, 2.1102094650268555, 1.8208808898925781, 2.1004979610443115, 2.0085716247558594, 2.218700647354126]",3,1
500,500,5,5,128,626334.211139062,577476.249399927,118.721244096756,54.9725656509399,8,45,"[626334.2111390617, 591937.9157693184, 585646.6071566993, 582569.314680217, 580836.5279964001, 579529.5740948442, 578690.5015750107, 578009.5829896412]","[37.284114360809326, 6.0496439933776855, 3.1521542072296143, 1.646756649017334, 1.669074296951294, 1.6883821487426758, 1.712827205657959, 1.6946487426757812]",3,1
500,500,5,5,128,623592.388109907,571989.684468016,115.051601409912,57.4149737358093,9,46,"[623592.3881099072, 586650.6835153792, 580221.1429408797, 577460.2434245492, 575677.0614671728, 574568.398185647, 573568.1388206234, 572942.234253703, 572379.7606358726]","[43.18837642669678, 1.7399368286132812, 1.7672836780548096, 1.9406702518463135, 1.7064573764801025, 1.7091691493988037, 1.7207741737365723, 1.7097399234771729, 1.8565006256103516]",3,1
500,500,5,5,128,626138.318411352,574059.527951478,115.659837007523,57.4077777862549,11,47,"[626138.3184113518, 590509.0433945738, 583890.8057069017, 580795.9139301357, 579166.8261803353, 577940.2530675658, 576966.9062512754, 576147.9867604822, 575355.7687361413, 574829.832999301, 574414.4789645555]","[36.39973974227905, 2.0022830963134766, 2.1245028972625732, 2.3403561115264893, 2.075831413269043, 2.068105936050415, 1.9923036098480225, 1.9816932678222656, 1.9170453548431396, 1.972245216369629, 2.3299319744110107]",3,1
500,500,5,5,128,627664.964641425,569373.664470023,116.975375652313,66.2090845108032,11,48,"[627664.9646414248, 589416.6439546467, 581717.3068128232, 578263.4247748664, 576385.3741298708, 574999.2074283907, 573823.4114020886, 572699.4035634705, 571680.772000023, 570694.7345436394, 569921.8830702233]","[47.44360542297363, 1.7550849914550781, 2.1948304176330566, 1.7837319374084473, 1.7800590991973877, 1.7558739185333252, 1.7747762203216553, 1.883599042892456, 1.7500264644622803, 1.9013264179229736, 2.034837484359741]",3,1
500,500,5,5,128,626682.310939562,572127.557728054,121.275777578354,56.9323768615723,8,49,"[626682.3109395619, 590507.5065538312, 583038.8818584098, 578875.9338668877, 576255.987904639, 574542.6262405637, 573496.2813080503, 572736.9184611889]","[43.67708706855774, 1.7206251621246338, 1.7853200435638428, 2.1299850940704346, 1.729607343673706, 1.7866299152374268, 1.8867812156677246, 2.0658910274505615]",3,1
500,500,5,5,128,623051.741429513,574012.273847212,125.946495771408,68.1802344322205,16,50,"[623051.7414295125, 591706.6927007791, 586237.2397098981, 583080.2909656477, 580933.5849111757, 579327.7757142361, 578286.1235925625, 577434.0893366361, 576829.4305369558, 576322.5613065144, 575857.8354882846, 575486.1945931121, 575186.6346367478, 574887.4186852315, 574540.2335975957, 574197.2244708736]","[36.95580339431763, 1.9986202716827393, 2.0242297649383545, 2.0450758934020996, 1.9805335998535156, 2.0668585300445557, 2.1382951736450195, 1.8874528408050537, 2.329684257507324, 2.0996923446655273, 2.1626648902893066, 2.0729172229766846, 2.0273518562316895, 2.055696725845337, 2.115022659301758, 2.0809967517852783]",3,1
500,500,5,5,128,628694.451933906,574577.94349699,102.331446170807,51.9359931945801,10,51,"[628694.4519339056, 591784.9193665115, 584619.4948475526, 581411.2006647317, 579142.6866051076, 577740.051428438, 576731.5821328571, 575961.5734522978, 575343.2305410021, 574906.7099329268]","[35.057074785232544, 1.824894666671753, 1.849839687347412, 1.8410718441009521, 2.0048537254333496, 2.3022589683532715, 1.7231004238128662, 1.7336857318878174, 1.744291067123413, 1.71504807472229]",3,1
500,500,5,5,32,621381.94403947,569823.247004098,113.927346944809,64.0550968647003,10,42,"[621381.9440394695, 586492.0907704509, 580486.6693102841, 577228.4286670361, 574977.1011843145, 573311.6286483267, 572268.6661793907, 571551.2051522743, 570896.2712543798, 570291.9517022467]","[42.001152992248535, 2.527630090713501, 2.2541205883026123, 2.2231056690216064, 2.513192653656006, 2.2982289791107178, 2.551252841949463, 2.5165364742279053, 2.399151086807251, 2.607522964477539]",3,1
500,500,5,5,32,620765.519605351,571639.139630584,135.976112604141,86.9549992084503,8,43,"[620765.5196053508, 585985.2255104413, 579398.127767929, 576369.6738581156, 574606.5111122605, 573552.6750523238, 572732.0717845331, 572146.1615924698]","[70.23017811775208, 2.0625979900360107, 2.105149269104004, 2.1911780834198, 2.129680633544922, 2.0428903102874756, 3.42012357711792, 2.7442870140075684]",3,1
500,500,5,5,32,625904.941976701,570956.267796693,114.171057701111,60.4072906970978,10,44,"[625904.9419767014, 589608.3637551615, 582702.0039983935, 579159.213464258, 576957.7426144329, 574961.2048884819, 573475.6257818532, 572477.5483158638, 571818.6512804216, 571349.1414812338]","[39.684260845184326, 2.162513017654419, 2.20701003074646, 2.236107349395752, 2.2211084365844727, 2.2281196117401123, 2.28173565864563, 2.4437155723571777, 2.6431093215942383, 2.216874599456787]",3,1
500,500,5,5,32,634704.902074087,570560.75985651,97.3929305076599,48.5021877288818,15,45,"[634704.902074087, 592453.7976503547, 584696.5396773671, 580851.5802789944, 578265.6678510989, 576735.3889807925, 575650.2909055239, 574794.7952594626, 574031.0335377445, 573253.1832846514, 572610.1448131078, 572007.0797861887, 571492.4969244186, 571092.6983820697, 570779.2373856535]","[16.5344135761261, 3.1006507873535156, 2.135654926300049, 2.1092946529388428, 2.206284284591675, 2.1933188438415527, 2.2506046295166016, 2.2293710708618164, 2.3209166526794434, 2.190300226211548, 2.2414627075195312, 2.2446863651275635, 2.193655014038086, 2.2453415393829346, 2.207686424255371]",3,1
500,500,5,5,32,627520.273904386,570269.517678688,107.216391801834,63.6175668239594,10,46,"[627520.2739043861, 588930.8817105916, 580760.4564482467, 577223.5955293974, 575089.8482734523, 573402.6675798732, 572477.9472607732, 571773.2898749319, 571185.6325566311, 570686.8462699351]","[43.02045011520386, 2.2385029792785645, 2.248333692550659, 2.2513625621795654, 2.3769845962524414, 2.277073621749878, 2.1310389041900635, 2.297816753387451, 2.3809094429016113, 2.3223912715911865]",3,1
500,500,5,5,32,623206.417765771,574000.120129913,143.661079406738,47.1894834041595,9,47,"[623206.4177657705, 588704.6977826825, 582064.1664720834, 579295.342808184, 577715.1377947341, 576410.3945248664, 575459.3932273115, 574854.7061781571, 574368.5808680707]","[27.099193811416626, 2.1311559677124023, 2.609027624130249, 2.683722496032715, 2.4905965328216553, 2.691291093826294, 2.4744858741760254, 2.588536500930786, 2.315155267715454]",3,1
500,500,5,5,32,629619.464877348,572853.312342255,123.668865680695,75.0631463527679,9,48,"[629619.464877348, 590032.0784082812, 582652.5554988782, 578926.7107569039, 576519.7151565618, 575262.3757264846, 574423.5036528172, 573836.1527556673, 573350.463000651]","[57.68763041496277, 2.0377464294433594, 2.162536382675171, 2.1785757541656494, 2.1993274688720703, 2.079834222793579, 2.222475290298462, 2.0742416381835938, 2.2613112926483154]",3,1
500,500,5,5,32,622290.519749545,574497.838903846,108.007947206497,57.0718693733215,7,49,"[622290.5197495448, 585816.9815518146, 580472.3495132225, 578237.2086303721, 576741.0231957375, 575782.8882874402, 575094.4732526197]","[43.780625104904175, 2.0821943283081055, 1.95078444480896, 2.23085880279541, 2.2392570972442627, 2.229785442352295, 2.4219236373901367]",3,1
500,500,5,5,32,626682.810551851,566706.769573307,120.640015602112,69.2561776638031,16,50,"[626682.8105518514, 590014.2419796302, 582740.1048298707, 578768.0505816191, 576159.7469936146, 574462.1879940842, 573166.6662044573, 572083.9880843814, 571114.2524156893, 570230.589953485, 569467.343374939, 568854.4372645732, 568293.4057170951, 567708.886655954, 567297.0069030505, 566927.0860733741]","[32.95631217956543, 2.3823153972625732, 2.392465829849243, 2.350383996963501, 2.116773843765259, 2.4276857376098633, 2.4974753856658936, 2.2338836193084717, 2.5049612522125244, 2.4175496101379395, 2.5208165645599365, 2.3675947189331055, 2.5134847164154053, 2.308638572692871, 2.5043141841888428, 2.531839370727539]",3,1
500,500,5,5,32,625394.036291786,572617.799712882,102.096617460251,53.6453361511231,10,51,"[625394.0362917861, 590510.9830973526, 582982.3393044624, 579359.428419429, 577293.6782548719, 575955.7660209818, 574744.4867690522, 573943.1505682111, 573374.8729651279, 572948.8851476357]","[32.97308588027954, 2.2203900814056396, 2.402225971221924, 2.223916530609131, 2.4002373218536377, 2.119283437728882, 2.409620523452759, 2.236639976501465, 2.261806011199951, 2.2779388427734375]",3,1
1000,1000,5,5,32,339089.983386447,307565.42034431,143.170762777329,85.6256694793701,10,42,"[339089.98338644684, 318052.16577595373, 314073.88558441395, 312071.1915319099, 310832.4860230055, 309891.5444366852, 309083.15930683893, 308510.13999407593, 308109.7511615642, 307809.1778786795]","[46.87419080734253, 3.974168062210083, 3.8650381565093994, 3.87054181098938, 4.274506568908691, 4.387566566467285, 4.636955499649048, 4.409350872039795, 4.5702056884765625, 4.633047103881836]",3,1
500,500,5,5,64,621689.413373712,564873.281049485,108.260861158371,62.26682305336,19,42,"[621689.4133737116, 585006.6646589058, 578097.3643003947, 574462.1021400023, 572144.5329606768, 570864.3106478819, 569961.8828532515, 569212.082658018, 568670.3524610138, 568231.4618246073, 567687.3216319698, 567287.442767484, 566892.8017676825, 566505.9434197651, 566151.7688341474, 565891.7425552851, 565586.4538025829, 565162.5822101849, 564982.0831444929]","[25.008798599243164, 2.2157819271087646, 2.1587934494018555, 1.8808817863464355, 2.218715190887451, 1.9449470043182373, 1.8729033470153809, 2.158787965774536, 1.8649179935455322, 1.9935877323150635, 2.067978620529175, 2.2046725749969482, 2.0055227279663086, 2.0017142295837402, 2.2234463691711426, 2.0195765495300293, 2.151580333709717, 2.176950216293335, 1.9945430755615234]",3,1
500,500,5,5,64,626495.260445981,573594.13403107,94.5026624202728,53.2078421115875,11,43,"[626495.2604459805, 591197.7333527051, 583791.5743881625, 580468.7912374994, 578487.4641678737, 576924.101258022, 576029.482221971, 575248.327426375, 574697.059950595, 574266.9016303683, 573896.6951685838]","[31.342610359191895, 2.156752824783325, 2.1914687156677246, 2.1682870388031006, 2.1786305904388428, 2.1359729766845703, 2.1514883041381836, 2.149113893508911, 2.188957929611206, 2.1402230262756348, 2.171499013900757]",3,1
500,500,5,5,64,619433.529607451,568412.03270922,132.474920749664,73.548823595047,10,44,"[619433.5296074512, 586046.9219524604, 580001.336684297, 576248.1853387447, 573886.7495869425, 572409.0712109309, 571195.8072742866, 570163.2582956104, 569392.933144209, 568837.2675935734]","[57.73368525505066, 1.6515648365020752, 1.7154581546783447, 1.703864574432373, 1.5878286361694336, 1.6332223415374756, 1.643019437789917, 1.9864883422851562, 1.8393471240997314, 1.9759941101074219]",3,1
500,500,5,5,64,621876.030867937,564675.835893345,127.46389746666,76.2690396308899,16,45,"[621876.0308679373, 587209.8125459305, 580086.7788829166, 576668.4139589736, 574576.2694289464, 573100.0847154408, 571620.8042010965, 570160.6056569717, 568986.2529001714, 568058.9214480252, 567070.3823852732, 566365.3529616083, 565725.889332256, 565367.912423376, 565087.1983254685, 564863.9934698002]","[46.5421462059021, 2.1123576164245605, 1.9649782180786133, 1.9051623344421387, 1.9118835926055908, 1.9981491565704346, 1.9384541511535645, 1.9228184223175049, 1.9574329853057861, 2.023277759552002, 2.061723232269287, 1.9840331077575684, 2.0086963176727295, 1.9408280849456787, 1.92177152633667, 1.9596822261810303]",3,1
500,500,5,5,64,632930.810552207,575536.49187325,113.770671844482,72.556254863739,9,46,"[632930.8105522074, 593680.2367466297, 586342.8652571259, 582646.3858668677, 580311.2379415241, 578752.287575309, 577603.9814103286, 576663.6901021178, 576031.3654779595]","[59.55892086029053, 1.5499546527862549, 1.5135986804962158, 1.529484748840332, 1.5589215755462646, 1.7028594017028809, 1.6591250896453857, 1.5642006397247314, 1.8582987785339355]",3,1
500,500,5,5,64,631247.525228749,574727.987846163,100.52806854248,55.8439011573792,9,47,"[631247.5252287486, 591849.3737387378, 584610.0212080104, 581203.728639842, 579052.0645347028, 577660.7968238869, 576525.073490343, 575743.0813468993, 575173.5993817037]","[39.02574419975281, 2.048412322998047, 2.086230754852295, 2.0682790279388428, 2.064180612564087, 2.0857245922088623, 2.1333775520324707, 2.0966227054595947, 2.1314785480499268]",3,1
500,500,5,5,64,630636.903982646,569454.911053082,142.302589416504,79.2668471336365,13,48,"[630636.9039826456, 590808.1041572527, 583391.1423656347, 579412.596926935, 577455.5208833532, 576085.3023370797, 575062.3015195312, 573944.2710317293, 572535.2235989308, 571535.5827621642, 570862.266496076, 570299.4411320236, 569817.278071192]","[52.97193765640259, 2.216456651687622, 1.8359477519989014, 2.213247537612915, 2.175165891647339, 2.1805520057678223, 2.177952766418457, 2.187512159347534, 2.200666904449463, 2.5197792053222656, 2.1814067363739014, 2.1433279514312744, 2.1200408935546875]",3,1
500,500,5,5,64,632479.235487256,575306.911247704,150.952445268631,85.5499818325043,10,49,"[632479.2354872561, 595738.8815814562, 588217.1264493442, 584596.0146155441, 582194.6541434402, 580328.5430834227, 578906.8968577897, 577160.1207117896, 576418.5853643423, 575777.945090589]","[70.75488924980164, 1.5943317413330078, 1.579434871673584, 1.5825393199920654, 1.5544683933258057, 1.572692632675171, 1.821279525756836, 1.6264116764068604, 1.6528801918029785, 1.66135573387146]",3,1
500,500,5,5,64,617921.354698067,568217.100605537,114.611652851105,71.5955703258514,7,50,"[617921.3546980665, 583748.6238410248, 577433.3667949156, 573615.0634416249, 571291.1772311148, 569941.5729600847, 568949.1761572496]","[61.57061791419983, 1.5468199253082275, 1.6953928470611572, 1.7110745906829834, 1.5245213508605957, 1.7918436527252197, 1.5880613327026367]",3,1
500,500,5,5,64,629613.821626579,574129.960851117,157.513554811478,92.6801207065582,12,51,"[629613.8216265788, 594597.5172401466, 587072.9630023878, 582985.5341196121, 580348.0824763158, 578484.0459961321, 577446.9890157662, 576633.2109399401, 575895.4456438655, 575296.3378216986, 574848.2099591605, 574434.4514606369]","[75.05016231536865, 1.6251804828643799, 1.5961339473724365, 1.6109068393707275, 1.631920337677002, 1.5638859272003174, 1.6172685623168945, 1.5516879558563232, 1.6053516864776611, 1.5327353477478027, 1.6185307502746582, 1.5053951740264893]",3,1
500,500,5,5,64,633095.874291267,574687.161648269,137.902167081833,44.4217739105225,8,42,"[633095.8742912668, 592050.2871016264, 584764.0259951799, 581436.2061459012, 579055.7059527624, 577033.3127010415, 575838.1075307676, 575168.4591835795]","[24.349106550216675, 2.8921053409576416, 2.8147222995758057, 2.786210536956787, 2.927173614501953, 2.845853328704834, 2.852346658706665, 2.860713243484497]",2,1
500,500,5,5,64,626783.863434489,570042.534173066,191.399677991867,103.355292081833,11,43,"[626783.8634344892, 588219.7386407689, 580291.8694424987, 576453.4989792606, 574688.6955770889, 573517.5843875555, 572467.4981703004, 571674.2736343454, 571062.5349732558, 570587.2833874315, 570246.8515146864]","[74.95866346359253, 2.770362138748169, 2.799076557159424, 2.799428701400757, 2.78427791595459, 2.785594940185547, 2.746253252029419, 2.865614891052246, 2.8978264331817627, 2.997152090072632, 2.863434314727783]",2,1
500,500,5,5,64,624618.225235956,569751.373507236,117.32835149765,44.296452999115,12,44,"[624618.2252359559, 589271.927876312, 582811.0935253123, 579333.3093490277, 576678.0844731667, 574829.6909870355, 573472.627096035, 572510.8794487226, 571776.8108386091, 571136.3228610333, 570564.774010623, 570096.2775724682]","[9.449960708618164, 3.248582601547241, 3.0928196907043457, 2.9333064556121826, 2.922778367996216, 3.291780710220337, 3.3037447929382324, 3.076606512069702, 3.2128076553344727, 3.1950080394744873, 3.23766827583313, 3.205730438232422]",2,1
500,500,5,5,64,618106.310924339,566577.246731306,160.038209199905,78.4167451858521,9,45,"[618106.3109243386, 584916.5143204359, 578885.2204915049, 574896.3144492682, 571825.8598005509, 569489.712295866, 568306.2156760448, 567512.5048343488, 566939.6825260086]","[55.6884970664978, 2.87770938873291, 2.8572235107421875, 2.861767530441284, 2.853903293609619, 2.8453378677368164, 2.792711019515991, 2.760237693786621, 2.7813615798950195]",2,1
500,500,5,5,64,620178.91749281,572253.968999709,163.132464408875,78.3772132396698,9,46,"[620178.91749281, 587255.3719653271, 580675.1730368171, 577559.4899141686, 575479.3493873165, 574293.8630312184, 573522.6141443984, 572949.3805920109, 572532.1115572843]","[58.95537185668945, 2.4933717250823975, 2.844677448272705, 2.3329477310180664, 2.3528013229370117, 2.4380075931549072, 2.3090286254882812, 2.3039281368255615, 2.3031227588653564]",2,1
500,500,5,5,64,633343.543445864,570141.398009189,192.382756948471,105.10590672493,14,47,"[633343.5434458638, 591089.2413420411, 582970.0910359377, 579289.0048622099, 577258.6824095413, 575823.8183050235, 574616.1837419465, 573567.5437751242, 572795.2217885545, 572135.5210657266, 571584.3741097418, 571176.9423719122, 570799.0328959266, 570413.6799291603]","[70.37163257598877, 2.6777515411376953, 2.783355712890625, 2.707141160964966, 2.654775381088257, 2.6708436012268066, 2.7091751098632812, 2.656421184539795, 2.6541898250579834, 2.670104503631592, 2.6245205402374268, 2.647002935409546, 2.595435857772827, 2.5559654235839844]",2,1
500,500,5,5,64,637953.824011656,571588.929421702,191.234692811966,97.0774695873261,11,48,"[637953.8240116563, 595695.4111462283, 587106.24609936, 582676.6087039915, 579994.9632025675, 578038.7141518437, 576630.1077688003, 575446.7164971418, 574226.7177515107, 572868.8327493783, 572062.4479818561]","[69.49008560180664, 2.689115047454834, 2.7122998237609863, 2.7513999938964844, 2.851623058319092, 2.8091156482696533, 2.9895174503326416, 2.689089298248291, 2.6106138229370117, 2.673912286758423, 2.67154598236084]",2,1
500,500,5,5,64,624490.724874896,568899.815952075,187.147211790085,90.635249376297,11,49,"[624490.7248748956, 590546.7956349738, 583810.874084022, 579864.7526751148, 577121.9827443454, 575039.9103476937, 573101.6026741285, 571789.5589889454, 570893.1922570443, 570033.2700377116, 569365.5751001601]","[66.36789989471436, 2.204435110092163, 2.281663417816162, 2.227405309677124, 2.2626943588256836, 2.250227212905884, 2.324403762817383, 2.6669249534606934, 2.6696999073028564, 2.653911590576172, 2.650902509689331]",2,1
500,500,5,5,64,624224.129458805,570390.110624,171.760700464249,91.8344976902008,10,50,"[624224.1294588046, 588194.1935922613, 581104.3227906335, 577607.159351528, 575648.0533366216, 574167.835814036, 572896.8315081727, 571937.4394691979, 571259.6026305815, 570789.1798690865]","[67.28451228141785, 2.7614243030548096, 2.6905581951141357, 2.7280919551849365, 2.7236926555633545, 2.702753782272339, 2.74179744720459, 2.743967294692993, 2.6964070796966553, 2.6922667026519775]",2,1
500,500,5,5,64,627798.753981436,570960.135235956,195.496537923813,97.9878180027008,13,51,"[627798.7539814364, 589138.5382477619, 582423.1147162262, 579031.3724643914, 577054.3427982078, 575693.7523109816, 574609.4843623725, 573888.3402800772, 573273.8141040934, 572691.077428069, 572149.4590930265, 571627.760316966, 571233.1452520111]","[65.97244024276733, 2.6947131156921387, 2.6994824409484863, 2.6631577014923096, 2.6717371940612793, 2.646231174468994, 2.668790102005005, 2.639976978302002, 2.5889012813568115, 2.6413307189941406, 2.6427721977233887, 2.658423900604248, 2.6527154445648193]",2,1
500,500,5,5,128,628603.831935037,573177.186480953,161.729685544968,83.0731770992279,10,42,"[628603.8319350373, 590883.8291624578, 583426.9868391703, 579944.8615719905, 577699.0396431215, 576108.3737230871, 575145.6571429782, 574462.1458580362, 573949.137573576, 573532.9697325017]","[56.13957476615906, 2.8359322547912598, 3.0049855709075928, 3.0049643516540527, 2.9869039058685303, 3.0298402309417725, 2.849597930908203, 2.9698989391326904, 3.069199323654175, 3.0752506256103516]",2,1
500,500,5,5,128,628096.151790815,575121.85615326,151.826509952545,79.3946580886841,11,43,"[628096.1517908153, 594728.0730823741, 586758.885969341, 583023.0876011436, 580977.5500960653, 579484.20109847, 578393.3977408155, 577547.9573295093, 576815.72485209, 576013.1723427481, 575480.7971408113]","[47.697887897491455, 3.0266494750976562, 3.0454275608062744, 3.004796028137207, 3.0629777908325195, 3.1899383068084717, 3.4715964794158936, 3.147104501724243, 3.185432195663452, 3.2268121242523193, 3.1119022369384766]",2,1
500,500,5,5,128,630179.080787838,575813.028087699,164.562334537506,85.7666363716126,10,44,"[630179.080787838, 594300.8538612628, 587112.8560745807, 583404.4145854544, 581212.7285396588, 579363.5860435831, 578095.6997661217, 577290.7559924299, 576663.7089675594, 576191.9635108203]","[56.60760974884033, 3.235410690307617, 3.1345367431640625, 3.3134195804595947, 3.107267379760742, 3.178579092025757, 3.1912076473236084, 3.2641608715057373, 3.205195188522339, 3.2371885776519775]",2,1
500,500,5,5,128,624370.083804717,567721.553639115,175.330974817276,93.64439868927,16,45,"[624370.0838047169, 587179.0556398315, 580357.9423324853, 577044.6059508934, 575142.5958609078, 573963.3681201513, 573369.5108963279, 572837.5927601875, 572203.1494429598, 571683.8840539984, 571138.0102882192, 570604.5429994185, 570053.281259156, 569154.9259667869, 568318.7556559264, 567995.7866852882]","[47.14891862869263, 3.0288846492767334, 3.1355040073394775, 2.9767661094665527, 3.1389663219451904, 3.144653558731079, 3.012155532836914, 3.0257184505462646, 3.0789496898651123, 3.2530927658081055, 3.0225253105163574, 3.1195151805877686, 3.1321816444396973, 3.000415086746216, 3.1188740730285645, 3.118938684463501]",2,1
